Image1,Image2,PSNR,SSIM,MSE,LPIPS,DISTS
033154971-f66a3e8c-97c1-47f6-b590-afc8d761ca2e_jpg.rf.82748684ce7392ff865e0a4d7a7312fb_HR.png,033154971-f66a3e8c-97c1-47f6-b590-afc8d761ca2e_jpg.rf.82748684ce7392ff865e0a4d7a7312fb_LR.png,28.878431634769886,0.587052375371926,84.18548095703125,0.381860613822937,0.1000184416770935
1000_F_125576821_JU2Pwcw838NfTEnQnnxIki81gjOxdYlm_jpg.rf.bbc60031d3dc808149f01a6ee492f528_HR.png,1000_F_125576821_JU2Pwcw838NfTEnQnnxIki81gjOxdYlm_jpg.rf.bbc60031d3dc808149f01a6ee492f528_LR.png,29.172797691113345,0.5270669476449005,78.66844970703124,0.41162946820259094,0.1300351619720459
1000_F_126093845_sIvwmXk6lnhypxz5sN97YBzQGuvcmkpU_jpg.rf.a3db35d89f8ca4289d7855edb65b7df8_HR.png,1000_F_126093845_sIvwmXk6lnhypxz5sN97YBzQGuvcmkpU_jpg.rf.a3db35d89f8ca4289d7855edb65b7df8_LR.png,30.782933213286654,0.6812365769030829,54.29840087890625,0.40190374851226807,0.1629718542098999
1000_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.d1073e4b5c43a1108cb2417c7aef195d_HR.png,1000_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.d1073e4b5c43a1108cb2417c7aef195d_LR.png,29.276299780061375,0.5516079552908351,76.81576904296875,0.39077383279800415,0.12396895885467529
1000_F_234736202_BXMvSxxBXUTNjl8yYnDxabjrs5HEeaaf_jpg.rf.6325c3b929792b6d45af761fee3a814a_HR.png,1000_F_234736202_BXMvSxxBXUTNjl8yYnDxabjrs5HEeaaf_jpg.rf.6325c3b929792b6d45af761fee3a814a_LR.png,32.68226051706052,0.7572605193001444,35.0634228515625,0.3783949017524719,0.11086589097976685
1000_F_234818682_heLTbtXJzmq90RNTxosHXnAqaLA6jcQH_jpg.rf.43a672a68847fd9517c9ba0ab06caab0_HR.png,1000_F_234818682_heLTbtXJzmq90RNTxosHXnAqaLA6jcQH_jpg.rf.43a672a68847fd9517c9ba0ab06caab0_LR.png,32.40168787034749,0.7196047470254261,37.4034423828125,0.37293529510498047,0.11040318012237549
1000_F_296545591_ZCTwR7gLtfzDCadpW7Qn6P0afI1AOQFo_jpg.rf.a8ba2d2e07a065bbeb251757f86cd219_HR.png,1000_F_296545591_ZCTwR7gLtfzDCadpW7Qn6P0afI1AOQFo_jpg.rf.a8ba2d2e07a065bbeb251757f86cd219_LR.png,30.111838876259437,0.6011558591378499,63.37186279296875,0.4008656442165375,0.09279906749725342
1000_F_296545708_jGH52yxeGaUGBKk3udIOMoeqfXz5EJ0o_jpg.rf.a77faab140854bc0c4a3b99d99841ab9_HR.png,1000_F_296545708_jGH52yxeGaUGBKk3udIOMoeqfXz5EJ0o_jpg.rf.a77faab140854bc0c4a3b99d99841ab9_LR.png,29.823381888025327,0.5509996028850841,67.72393310546875,0.38537704944610596,0.14250564575195312
1000_F_296545772_g7fYX0dbPbnVaUTrBNmTkfC0DlJsG0in_jpg.rf.6bafeec6152c7c4e16c8b98666125a63_HR.png,1000_F_296545772_g7fYX0dbPbnVaUTrBNmTkfC0DlJsG0in_jpg.rf.6bafeec6152c7c4e16c8b98666125a63_LR.png,28.466366824978348,0.41766434459118906,92.56433349609375,0.4181962013244629,0.14812666177749634
1000_F_296545984_k7MORjq53Luqn2oPRSDyGvvnXjGERkv1_jpg.rf.f1bab01139d1251605396b6dcf97d285_HR.png,1000_F_296545984_k7MORjq53Luqn2oPRSDyGvvnXjGERkv1_jpg.rf.f1bab01139d1251605396b6dcf97d285_LR.png,30.036570093307027,0.6149920063235069,64.4797509765625,0.39221760630607605,0.143241286277771
1000_F_296546029_V1nrRT8jpG6c6W53KxyqpRDfzQuOrvFD_jpg.rf.d72956c2d01e2add7e0f672f98811eb3_HR.png,1000_F_296546029_V1nrRT8jpG6c6W53KxyqpRDfzQuOrvFD_jpg.rf.d72956c2d01e2add7e0f672f98811eb3_LR.png,30.637927680724406,0.6570791792487227,56.141962890625,0.320926308631897,0.11236965656280518
1000_F_301814402_ssrMXvvjPYny5g5OTU3YNUCE1ZrP8V2q_jpg.rf.500e1bd24b4a0efc78b3a521ad150bb6_HR.png,1000_F_301814402_ssrMXvvjPYny5g5OTU3YNUCE1ZrP8V2q_jpg.rf.500e1bd24b4a0efc78b3a521ad150bb6_LR.png,32.58644795360394,0.7672889225584634,35.845576171875,0.38295674324035645,0.12553399801254272
1000_F_301814514_0lo0FE04yA0WRdVMQjn4dVWNDQNqRg8I_jpg.rf.edafbf8b3f6681bac4398071349102b6_HR.png,1000_F_301814514_0lo0FE04yA0WRdVMQjn4dVWNDQNqRg8I_jpg.rf.edafbf8b3f6681bac4398071349102b6_LR.png,30.19417724022361,0.6248508015652364,62.18170654296875,0.40820080041885376,0.11502242088317871
1000_F_301814767_rP6ZKhks5U0QBGVb3qMoa3Lao3xfQof7_jpg.rf.b6e5ac4184658b43db33ae95004bc883_HR.png,1000_F_301814767_rP6ZKhks5U0QBGVb3qMoa3Lao3xfQof7_jpg.rf.b6e5ac4184658b43db33ae95004bc883_LR.png,28.457918674039515,0.4088646725066846,92.7445703125,0.4917335510253906,0.1723805069923401
1000_F_338185491_QLv0GG4oHXSkuRR4Gx9JXNlCL3P7Pk8f_jpg.rf.2a3b001301f782ad7cd2a9501fd48ec8_HR.png,1000_F_338185491_QLv0GG4oHXSkuRR4Gx9JXNlCL3P7Pk8f_jpg.rf.2a3b001301f782ad7cd2a9501fd48ec8_LR.png,35.67460171345909,0.8509404422949451,17.60435791015625,0.21260353922843933,0.15109145641326904
1000_F_366721872_Fd37TFFH8lwv3Oo4wMgTzJyKc3EGOBaT_jpg.rf.e63f5695a291dfa112226090e1169820_HR.png,1000_F_366721872_Fd37TFFH8lwv3Oo4wMgTzJyKc3EGOBaT_jpg.rf.e63f5695a291dfa112226090e1169820_LR.png,28.20769860714008,0.3662459311158388,98.245009765625,0.5493497848510742,0.17329424619674683
1000_F_366721938_vxksu8S2CVbbhyjfqeOvgT8f7CJSVpMH_jpg.rf.3a080808d66d834f1bc32624056e5da1_HR.png,1000_F_366721938_vxksu8S2CVbbhyjfqeOvgT8f7CJSVpMH_jpg.rf.3a080808d66d834f1bc32624056e5da1_LR.png,30.545788501651188,0.6609568663587146,57.3457861328125,0.37403640151023865,0.15258747339248657
1000_F_366721972_Ll8fSEQqdtjEaCm1Dc9MYm5QUQGY60SI_jpg.rf.47e1f316be8b1d2b3d6c0b5d87881c01_HR.png,1000_F_366721972_Ll8fSEQqdtjEaCm1Dc9MYm5QUQGY60SI_jpg.rf.47e1f316be8b1d2b3d6c0b5d87881c01_LR.png,28.98546045063123,0.5355943282441419,82.13614501953126,0.38486745953559875,0.14304739236831665
1000_F_383292702_wRzrZtJIx43WBecx415HxNrp3X4RV5QI_jpg.rf.46c6b85f8509a3b2cbb10c76defe588d_HR.png,1000_F_383292702_wRzrZtJIx43WBecx415HxNrp3X4RV5QI_jpg.rf.46c6b85f8509a3b2cbb10c76defe588d_LR.png,28.902483423100534,0.5029707006118619,83.72053955078125,0.40327849984169006,0.173150897026062
1000_F_389864865_Fz1wdvnhFjHswiBI5zW7JoFIMzFqxGL2_jpg.rf.57e876fee86e64e265f2a2a8859b68bc_HR.png,1000_F_389864865_Fz1wdvnhFjHswiBI5zW7JoFIMzFqxGL2_jpg.rf.57e876fee86e64e265f2a2a8859b68bc_LR.png,29.066678301443787,0.5881569354601488,80.61438232421875,0.38707560300827026,0.16136372089385986
1000_F_390678194_SaNpSUwZNyENz01UFYTv0OwlxsXOGIJZ_jpg.rf.d336029cd62f7f5cab6fcbf4c44d6e07_HR.png,1000_F_390678194_SaNpSUwZNyENz01UFYTv0OwlxsXOGIJZ_jpg.rf.d336029cd62f7f5cab6fcbf4c44d6e07_LR.png,33.060561962119294,0.761126086815648,32.1383935546875,0.309440016746521,0.09647554159164429
