Image1,Image2,PSNR,SSIM,MSE,LPIPS,DISTS
033154971-f66a3e8c-97c1-47f6-b590-afc8d761ca2e_jpg.rf.82748684ce7392ff865e0a4d7a7312fb_HR.png,033154971-f66a3e8c-97c1-47f6-b590-afc8d761ca2e_jpg.rf.82748684ce7392ff865e0a4d7a7312fb_LR.png,29.015671739371864,0.6167257701471144,81.56675537109375,0.33817818760871887,0.08844119310379028
1000_F_125576821_JU2Pwcw838NfTEnQnnxIki81gjOxdYlm_jpg.rf.bbc60031d3dc808149f01a6ee492f528_HR.png,1000_F_125576821_JU2Pwcw838NfTEnQnnxIki81gjOxdYlm_jpg.rf.bbc60031d3dc808149f01a6ee492f528_LR.png,29.263548106957337,0.5545232956492371,77.0416455078125,0.4157441258430481,0.13802671432495117
1000_F_126093845_sIvwmXk6lnhypxz5sN97YBzQGuvcmkpU_jpg.rf.a3db35d89f8ca4289d7855edb65b7df8_HR.png,1000_F_126093845_sIvwmXk6lnhypxz5sN97YBzQGuvcmkpU_jpg.rf.a3db35d89f8ca4289d7855edb65b7df8_LR.png,30.87462400413687,0.6988166799322215,53.1640380859375,0.3920886516571045,0.16797924041748047
1000_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.d1073e4b5c43a1108cb2417c7aef195d_HR.png,1000_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.d1073e4b5c43a1108cb2417c7aef195d_LR.png,29.320022790684696,0.5753775689292333,76.046298828125,0.3856721818447113,0.12458157539367676
1000_F_234736202_BXMvSxxBXUTNjl8yYnDxabjrs5HEeaaf_jpg.rf.6325c3b929792b6d45af761fee3a814a_HR.png,1000_F_234736202_BXMvSxxBXUTNjl8yYnDxabjrs5HEeaaf_jpg.rf.6325c3b929792b6d45af761fee3a814a_LR.png,33.382547158719184,0.8067173986587209,29.84184326171875,0.3141974210739136,0.1001083254814148
1000_F_234818682_heLTbtXJzmq90RNTxosHXnAqaLA6jcQH_jpg.rf.43a672a68847fd9517c9ba0ab06caab0_HR.png,1000_F_234818682_heLTbtXJzmq90RNTxosHXnAqaLA6jcQH_jpg.rf.43a672a68847fd9517c9ba0ab06caab0_LR.png,33.06033201843821,0.7719490336248115,32.14009521484375,0.31119078397750854,0.11522722244262695
1000_F_296545591_ZCTwR7gLtfzDCadpW7Qn6P0afI1AOQFo_jpg.rf.a8ba2d2e07a065bbeb251757f86cd219_HR.png,1000_F_296545591_ZCTwR7gLtfzDCadpW7Qn6P0afI1AOQFo_jpg.rf.a8ba2d2e07a065bbeb251757f86cd219_LR.png,30.303347542868416,0.6275590767302379,60.63810302734375,0.3808262050151825,0.09300422668457031
1000_F_296545708_jGH52yxeGaUGBKk3udIOMoeqfXz5EJ0o_jpg.rf.a77faab140854bc0c4a3b99d99841ab9_HR.png,1000_F_296545708_jGH52yxeGaUGBKk3udIOMoeqfXz5EJ0o_jpg.rf.a77faab140854bc0c4a3b99d99841ab9_LR.png,30.22567938535814,0.620734298608239,61.732294921875,0.33121639490127563,0.13492673635482788
1000_F_296545772_g7fYX0dbPbnVaUTrBNmTkfC0DlJsG0in_jpg.rf.6bafeec6152c7c4e16c8b98666125a63_HR.png,1000_F_296545772_g7fYX0dbPbnVaUTrBNmTkfC0DlJsG0in_jpg.rf.6bafeec6152c7c4e16c8b98666125a63_LR.png,28.662027132553256,0.47533093785934105,88.48662841796875,0.4391708970069885,0.14857983589172363
1000_F_296545984_k7MORjq53Luqn2oPRSDyGvvnXjGERkv1_jpg.rf.f1bab01139d1251605396b6dcf97d285_HR.png,1000_F_296545984_k7MORjq53Luqn2oPRSDyGvvnXjGERkv1_jpg.rf.f1bab01139d1251605396b6dcf97d285_LR.png,30.32167198812453,0.6564305060595423,60.3827880859375,0.36097416281700134,0.1428147554397583
1000_F_296546029_V1nrRT8jpG6c6W53KxyqpRDfzQuOrvFD_jpg.rf.d72956c2d01e2add7e0f672f98811eb3_HR.png,1000_F_296546029_V1nrRT8jpG6c6W53KxyqpRDfzQuOrvFD_jpg.rf.d72956c2d01e2add7e0f672f98811eb3_LR.png,31.033713473701987,0.7083552821527677,51.251787109375,0.29201197624206543,0.111508309841156
1000_F_301814402_ssrMXvvjPYny5g5OTU3YNUCE1ZrP8V2q_jpg.rf.500e1bd24b4a0efc78b3a521ad150bb6_HR.png,1000_F_301814402_ssrMXvvjPYny5g5OTU3YNUCE1ZrP8V2q_jpg.rf.500e1bd24b4a0efc78b3a521ad150bb6_LR.png,33.03686929956942,0.7990714814318245,32.31420166015625,0.34476879239082336,0.1250939965248108
1000_F_301814514_0lo0FE04yA0WRdVMQjn4dVWNDQNqRg8I_jpg.rf.edafbf8b3f6681bac4398071349102b6_HR.png,1000_F_301814514_0lo0FE04yA0WRdVMQjn4dVWNDQNqRg8I_jpg.rf.edafbf8b3f6681bac4398071349102b6_LR.png,30.380737997528662,0.6591621128330203,59.5671142578125,0.378240704536438,0.11116296052932739
1000_F_301814767_rP6ZKhks5U0QBGVb3qMoa3Lao3xfQof7_jpg.rf.b6e5ac4184658b43db33ae95004bc883_HR.png,1000_F_301814767_rP6ZKhks5U0QBGVb3qMoa3Lao3xfQof7_jpg.rf.b6e5ac4184658b43db33ae95004bc883_LR.png,28.60937023096565,0.4635695190994032,89.56603271484374,0.4883403182029724,0.1736125946044922
1000_F_338185491_QLv0GG4oHXSkuRR4Gx9JXNlCL3P7Pk8f_jpg.rf.2a3b001301f782ad7cd2a9501fd48ec8_HR.png,1000_F_338185491_QLv0GG4oHXSkuRR4Gx9JXNlCL3P7Pk8f_jpg.rf.2a3b001301f782ad7cd2a9501fd48ec8_LR.png,36.11223221364376,0.8747820230845686,15.9168505859375,0.19961020350456238,0.14539694786071777
1000_F_366721872_Fd37TFFH8lwv3Oo4wMgTzJyKc3EGOBaT_jpg.rf.e63f5695a291dfa112226090e1169820_HR.png,1000_F_366721872_Fd37TFFH8lwv3Oo4wMgTzJyKc3EGOBaT_jpg.rf.e63f5695a291dfa112226090e1169820_LR.png,28.19727314530503,0.3662145597083787,98.48113525390625,0.5423767566680908,0.17845255136489868
1000_F_366721938_vxksu8S2CVbbhyjfqeOvgT8f7CJSVpMH_jpg.rf.3a080808d66d834f1bc32624056e5da1_HR.png,1000_F_366721938_vxksu8S2CVbbhyjfqeOvgT8f7CJSVpMH_jpg.rf.3a080808d66d834f1bc32624056e5da1_LR.png,30.97545611945522,0.7146180539130947,51.94392333984375,0.3288125991821289,0.14307630062103271
1000_F_366721972_Ll8fSEQqdtjEaCm1Dc9MYm5QUQGY60SI_jpg.rf.47e1f316be8b1d2b3d6c0b5d87881c01_HR.png,1000_F_366721972_Ll8fSEQqdtjEaCm1Dc9MYm5QUQGY60SI_jpg.rf.47e1f316be8b1d2b3d6c0b5d87881c01_LR.png,29.20044426608932,0.5855416290988809,78.169248046875,0.38137564063072205,0.14144432544708252
1000_F_383292702_wRzrZtJIx43WBecx415HxNrp3X4RV5QI_jpg.rf.46c6b85f8509a3b2cbb10c76defe588d_HR.png,1000_F_383292702_wRzrZtJIx43WBecx415HxNrp3X4RV5QI_jpg.rf.46c6b85f8509a3b2cbb10c76defe588d_LR.png,29.201622461048405,0.5705111024447156,78.14804443359375,0.36832061409950256,0.1574060320854187
1000_F_389864865_Fz1wdvnhFjHswiBI5zW7JoFIMzFqxGL2_jpg.rf.57e876fee86e64e265f2a2a8859b68bc_HR.png,1000_F_389864865_Fz1wdvnhFjHswiBI5zW7JoFIMzFqxGL2_jpg.rf.57e876fee86e64e265f2a2a8859b68bc_LR.png,29.316154304819918,0.6483565662013316,76.1140673828125,0.356876015663147,0.15003663301467896
1000_F_390678194_SaNpSUwZNyENz01UFYTv0OwlxsXOGIJZ_jpg.rf.d336029cd62f7f5cab6fcbf4c44d6e07_HR.png,1000_F_390678194_SaNpSUwZNyENz01UFYTv0OwlxsXOGIJZ_jpg.rf.d336029cd62f7f5cab6fcbf4c44d6e07_LR.png,33.646744972738176,0.8029959700812024,28.08056640625,0.2631353735923767,0.09195983409881592
1000_F_390678297_XCuazFJL0JOxu4v3AZaKFmGL9wRiYMWv_jpg.rf.70c078dbd9b588c4d82f2bb3308ee421_HR.png,1000_F_390678297_XCuazFJL0JOxu4v3AZaKFmGL9wRiYMWv_jpg.rf.70c078dbd9b588c4d82f2bb3308ee421_LR.png,35.634523061595324,0.8534233948683279,17.76757080078125,0.25512266159057617,0.10506832599639893
1000_F_390678551_YqaMJhe6IwAztpsDU9VhU2du7WpHWWUu_jpg.rf.7ce81ec89d0755255a231e4178accae2_HR.png,1000_F_390678551_YqaMJhe6IwAztpsDU9VhU2du7WpHWWUu_jpg.rf.7ce81ec89d0755255a231e4178accae2_LR.png,30.897437221124374,0.6804613460973511,52.8855029296875,0.33418750762939453,0.1301259994506836
1000_F_390678630_WVk8DBzmVOHQ2YYmEC0OCO28qZ6TtIBG_jpg.rf.fd6ce73dfd58819d2d31b197deacd1e7_HR.png,1000_F_390678630_WVk8DBzmVOHQ2YYmEC0OCO28qZ6TtIBG_jpg.rf.fd6ce73dfd58819d2d31b197deacd1e7_LR.png,30.50043826976369,0.7052634893928676,57.947744140625,0.3706585764884949,0.10326635837554932
1000_F_390678708_AeuLCUonVWOEqZWwToD0Dt6zZ60uRu6S_jpg.rf.075fbecfc59405d0b0d404a28827e5d3_HR.png,1000_F_390678708_AeuLCUonVWOEqZWwToD0Dt6zZ60uRu6S_jpg.rf.075fbecfc59405d0b0d404a28827e5d3_LR.png,29.77280848644373,0.6582543191690436,68.51718505859375,0.3652874231338501,0.12660163640975952
