Image1,Image2,PSNR,SSIM,MSE,LPIPS,DISTS
img_001_SRF_4_HR.png,img_001_SRF_4_LR.png,31.82273848199598,0.7513324284824376,42.7372440314441,0.2677047550678253,0.04372811317443848
img_002_SRF_4_HR.png,img_002_SRF_4_LR.png,31.388786021405558,0.8091377849303967,47.22823969523112,0.20515182614326477,0.042714059352874756
img_003_SRF_4_HR.png,img_003_SRF_4_LR.png,30.423695502741566,0.6724398152452147,58.98082059972427,0.326866090297699,0.06316852569580078
img_004_SRF_4_HR.png,img_004_SRF_4_LR.png,31.344270117270717,0.8151644124310506,47.714826516544115,0.21452221274375916,0.06024402379989624
img_005_SRF_4_HR.png,img_005_SRF_4_LR.png,34.75461552306569,0.9357832149934733,21.757991790771484,0.09017839282751083,0.029982447624206543
img_006_SRF_4_HR.png,img_006_SRF_4_LR.png,29.76706417757051,0.6306396139290923,68.60787105560303,0.3822264075279236,0.03598594665527344
img_007_SRF_4_HR.png,img_007_SRF_4_LR.png,31.862841506559345,0.8451450102871356,42.34442210477941,0.1771010458469391,0.05851244926452637
img_008_SRF_4_HR.png,img_008_SRF_4_LR.png,29.516277183172008,0.649192282782097,72.68631344241696,0.25427690148353577,0.09223389625549316
img_009_SRF_4_HR.png,img_009_SRF_4_LR.png,35.97274028139507,0.8940369441930331,16.436386031721106,0.14515133202075958,0.04502511024475098
img_010_SRF_4_HR.png,img_010_SRF_4_LR.png,34.01753630610125,0.8511435870802201,25.78260115081189,0.19120052456855774,0.06009411811828613
img_011_SRF_4_HR.png,img_011_SRF_4_LR.png,31.309049187686504,0.734084257229307,48.1033632535461,0.21466247737407684,0.12474310398101807
img_012_SRF_4_HR.png,img_012_SRF_4_LR.png,30.85748184032344,0.7247262494995471,53.374298095703125,0.21682387590408325,0.03599119186401367
img_013_SRF_4_HR.png,img_013_SRF_4_LR.png,32.15697048611355,0.8285229777339903,39.571572828043195,0.16373774409294128,0.029457926750183105
img_014_SRF_4_HR.png,img_014_SRF_4_LR.png,31.098735648007544,0.6889022151375479,50.49016571044922,0.29179659485816956,0.02131795883178711
img_015_SRF_4_HR.png,img_015_SRF_4_LR.png,30.926541025486024,0.7129438426755592,52.532280956525256,0.27292898297309875,0.041044652462005615
img_016_SRF_4_HR.png,img_016_SRF_4_LR.png,34.46371173568098,0.8894169881097888,23.265328407287598,0.10467231273651123,0.025705277919769287
img_017_SRF_4_HR.png,img_017_SRF_4_LR.png,31.734205668528585,0.8171056131945303,43.617402005057805,0.1617228090763092,0.044966936111450195
img_018_SRF_4_HR.png,img_018_SRF_4_LR.png,30.551428374962853,0.6975012208010017,57.27136357625326,0.35015633702278137,0.0539020299911499
img_019_SRF_4_HR.png,img_019_SRF_4_LR.png,31.5738139988401,0.7951045834768211,45.25837545955882,0.23732735216617584,0.053875863552093506
img_020_SRF_4_HR.png,img_020_SRF_4_LR.png,30.319353587460213,0.7117679550027723,60.41503092447917,0.26556265354156494,0.023044586181640625
img_021_SRF_4_HR.png,img_021_SRF_4_LR.png,32.027024705366685,0.7476206692719878,40.773490368509215,0.306563138961792,0.03659552335739136
img_022_SRF_4_HR.png,img_022_SRF_4_LR.png,31.997737783151955,0.7591050959905629,41.04937815946691,0.3270873427391052,0.05962342023849487
img_023_SRF_4_HR.png,img_023_SRF_4_LR.png,32.75945530273515,0.9016858227179028,34.445685386657715,0.0790640264749527,0.020377755165100098
img_024_SRF_4_HR.png,img_024_SRF_4_LR.png,29.489997099284032,0.6116222135541722,73.1274872750947,0.27726927399635315,0.07771581411361694
img_025_SRF_4_HR.png,img_025_SRF_4_LR.png,34.110979701820796,0.8770687484405141,25.233784551205844,0.13207459449768066,0.0533289909362793
img_026_SRF_4_HR.png,img_026_SRF_4_LR.png,31.644333947215753,0.649894842964339,44.529412587483726,0.38952741026878357,0.047573626041412354
img_027_SRF_4_HR.png,img_027_SRF_4_LR.png,32.592133020774604,0.7736562792556263,35.79868375338041,0.30103611946105957,0.04561305046081543
img_028_SRF_4_HR.png,img_028_SRF_4_LR.png,34.33278406896611,0.8544971514906905,23.977392578125,0.25469884276390076,0.07291948795318604
img_029_SRF_4_HR.png,img_029_SRF_4_LR.png,33.24630083209724,0.8181959539221114,30.79287773899778,0.18274065852165222,0.06773501634597778
img_030_SRF_4_HR.png,img_030_SRF_4_LR.png,30.69573343128207,0.7937605218129589,55.39964958639706,0.16199004650115967,0.056726276874542236
img_031_SRF_4_HR.png,img_031_SRF_4_LR.png,31.705610039894093,0.780597567855981,43.905543428308825,0.23502933979034424,0.0524250864982605
img_032_SRF_4_HR.png,img_032_SRF_4_LR.png,33.34445512352041,0.8272896143496081,30.104737764246323,0.18968550860881805,0.048969149589538574
img_033_SRF_4_HR.png,img_033_SRF_4_LR.png,32.755979771148844,0.7608973739389436,34.47326229319853,0.23951612412929535,0.08647483587265015
img_034_SRF_4_HR.png,img_034_SRF_4_LR.png,29.708651447157802,0.584999054969313,69.53688246783088,0.380656898021698,0.05492979288101196
img_035_SRF_4_HR.png,img_035_SRF_4_LR.png,32.22425030506848,0.8552382703151618,38.963263933048694,0.1407873034477234,0.03220534324645996
img_036_SRF_4_HR.png,img_036_SRF_4_LR.png,33.50399154396891,0.8742105356009756,29.018917410714284,0.21510279178619385,0.07646942138671875
img_037_SRF_4_HR.png,img_037_SRF_4_LR.png,30.965196650776,0.771604080175882,52.06677707981419,0.24509471654891968,0.06247645616531372
img_038_SRF_4_HR.png,img_038_SRF_4_LR.png,30.734090560963114,0.6541954086805062,54.91251118977865,0.285742849111557,0.058312058448791504
img_039_SRF_4_HR.png,img_039_SRF_4_LR.png,31.077030672481015,0.730969409385799,50.74313481648763,0.24228371679782867,0.04223853349685669
img_040_SRF_4_HR.png,img_040_SRF_4_LR.png,32.44130015296741,0.9167533835375358,37.063834296332466,0.05452689155936241,0.04863607883453369
img_041_SRF_4_HR.png,img_041_SRF_4_LR.png,31.6643376947189,0.8568470304341238,44.3247802734375,0.12240704894065857,0.060137152671813965
img_042_SRF_4_HR.png,img_042_SRF_4_LR.png,32.684063431150975,0.8730542171976449,35.04886977251838,0.11229181289672852,0.06343293190002441
img_043_SRF_4_HR.png,img_043_SRF_4_LR.png,34.417046994790745,0.9115746058357933,23.516661144438245,0.08905958384275436,0.0420682430267334
img_044_SRF_4_HR.png,img_044_SRF_4_LR.png,31.931331170086906,0.8441636812328085,41.68187471277574,0.1335349678993225,0.06518340110778809
img_045_SRF_4_HR.png,img_045_SRF_4_LR.png,29.322552444885766,0.728666888922244,76.00201670328777,0.11891935765743256,0.041453778743743896
img_046_SRF_4_HR.png,img_046_SRF_4_LR.png,32.05605710676874,0.7471118092075341,40.50183034907876,0.28723588585853577,0.08252066373825073
img_047_SRF_4_HR.png,img_047_SRF_4_LR.png,31.035707391043776,0.7699699447483779,51.2282619724026,0.22386866807937622,0.0684158205986023
img_048_SRF_4_HR.png,img_048_SRF_4_LR.png,31.7925678944314,0.80017322361809,43.035174810398395,0.19366604089736938,0.05328625440597534
